City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,galappo,-4.2667,35.85,11.680000000000007,94,15,0.46,TZ,1689824056
279,dudinka,69.4058,86.1778,14.79000000000002,81,99,3.42,RU,1689824056
280,cidreira,-30.1811,-50.2056,14.660000000000025,75,76,7.95,BR,1689824056
281,villa ojo de agua,-29.5,-63.6938,7.710000000000036,46,46,3.19,AR,1689824056
282,bulungu,-4.55,18.6,20.879999999999995,49,8,1.62,CD,1689824057
283,acapulco de juarez,16.8634,-99.8901,30.900000000000034,79,40,2.57,MX,1689823983
284,turinskaya sloboda,57.6232,64.3858,20.430000000000007,76,23,2.31,RU,1689824057
285,kidal,18.4411,1.4078,32.670000000000016,26,35,4.19,ML,1689824057
286,port augusta,-32.5,137.7667,15.220000000000027,69,80,4.24,AU,1689824057
287,tralee,52.2704,-9.7026,11.650000000000034,88,40,1.76,IE,1689824057
288,khovd,48.0056,91.6419,28.310000000000002,23,3,1.44,MN,1689824058
289,domoni,-12.2569,44.5319,24.980000000000018,80,15,6.27,KM,1689824058
290,kirakira,-10.4544,161.9205,29.100000000000023,79,62,3.19,SB,1689824058
291,walvis bay,-22.9575,14.5053,11.420000000000016,85,0,1.85,NA,1689824058
292,mel'nikovo,56.5558,84.085,23.470000000000027,43,68,4.69,RU,1689824058
293,yulinshi,38.2906,109.7494,29.480000000000018,36,75,6.07,CN,1689824059
294,weno,7.4515,151.8468,30.970000000000027,74,100,3.6,FM,1689824059
295,medina,24.4686,39.6142,33.24000000000001,13,0,3.6,SA,1689824059
296,necochea,-38.5473,-58.7368,8.629999999999995,63,100,8.75,AR,1689823804
297,newman,37.3138,-121.0208,33.19,10,0,3.35,US,1689824059
298,trinidad,-14.8333,-64.9,17.629999999999995,63,0,1.82,BO,1689824060
299,qarauyl,48.9451,79.255,28.650000000000034,33,100,5.58,KZ,1689824060
300,wenxing,28.6667,112.8833,32.83000000000004,65,99,4.71,CN,1689824060
301,ulladulla,-35.35,150.4667,18.200000000000045,25,99,4.04,AU,1689824060
302,yanam,16.7333,82.2167,24.02000000000004,93,100,5.05,IN,1689824060
303,la passe,45.5549,-0.8967,17.210000000000036,87,41,2.44,FR,1689824060
304,malabar,-33.9667,151.25,18.360000000000014,35,0,5.14,AU,1689824061
305,howard springs,-12.497,131.047,31.010000000000048,25,34,1.09,AU,1689824061
306,kaga bandoro,6.9896,19.1874,21.83000000000004,91,100,0.82,CF,1689824061
307,kulhudhuffushi,6.6221,73.07,28.200000000000045,78,100,6.3,MV,1689824061
308,nemuro,43.3236,145.575,15.300000000000011,90,76,3.63,JP,1689824061
309,alesund,62.4723,6.1549,11.850000000000023,93,75,3.6,NO,1689824061
310,keflavik,64.0049,-22.5624,11.240000000000009,93,75,2.57,IS,1689824062
311,sittwe,20.15,92.9,27.160000000000025,86,96,4.58,MM,1689824062
312,sinabang,2.4803,96.3801,24.730000000000018,87,100,1.26,ID,1689824062
313,ulsteinvik,62.3432,5.8487,11.840000000000032,93,100,0.89,NO,1689824062
314,afaahiti,-17.75,-149.2833,22.930000000000007,73,95,10.86,PF,1689824062
315,tongchuanshi,35.0806,109.0897,29.80000000000001,51,68,3.02,CN,1689824063
316,moroto,2.5345,34.6666,18.99000000000001,69,71,0.6,UG,1689824063
317,sinop,41.7711,34.8709,19.960000000000036,61,0,1.51,TR,1689824063
318,ghanzi,-21.5667,21.7833,7.550000000000011,41,0,3.78,BW,1689824063
319,brokopondo,4.75,-55.1667,25.08000000000004,85,12,2.14,SR,1689824063
320,aron,24.3833,77.4167,30.910000000000025,61,62,4.07,IN,1689824064
321,coquimbo,-29.9533,-71.3436,13.850000000000023,100,0,3.09,CL,1689823957
322,sargatskoye,55.6101,73.4972,25.77000000000004,48,26,3.4,RU,1689824064
323,vila franca do campo,37.7167,-25.4333,19.230000000000018,90,98,1.06,PT,1689824064
324,kodiak,57.79,-152.4072,11.730000000000018,100,100,3.6,US,1689824065
325,pyt-yakh,60.7499,72.8582,24.810000000000002,54,86,3.58,RU,1689824065
326,zaragoza,41.6561,-0.8773,21.680000000000007,55,0,6.69,ES,1689824009
327,arenapolis,-14.4503,-56.8461,20.920000000000016,61,65,0.25,BR,1689824065
328,holualoa,19.6228,-155.9522,27.910000000000025,85,40,5.66,US,1689823976
329,pacasmayo,-7.4006,-79.5714,20.470000000000027,88,9,4.54,PE,1689824065
330,nova vicosa,-17.8919,-39.3719,21.710000000000036,83,4,2.45,BR,1689824066
331,banda aceh,5.5577,95.3222,30.54000000000002,62,99,7.01,ID,1689824066
332,balqash,46.8481,74.995,25.33000000000004,47,0,2.0,KZ,1689824066
333,port said,31.2565,32.2841,26.840000000000032,73,0,1.46,EG,1689823893
334,tyukhtet,56.5389,89.3011,25.0,38,0,5.09,RU,1689824066
335,susuman,62.7833,148.1667,21.58000000000004,52,87,2.9,RU,1689824067
336,lata,40.1629,-8.3327,18.370000000000005,93,85,1.75,PT,1689824067
337,mumford,5.2618,-0.759,24.450000000000045,91,35,4.94,GH,1689824067
338,kendari,-3.945,122.4989,30.660000000000025,57,3,1.52,ID,1689824067
339,beira,-19.8436,34.8389,19.05000000000001,100,100,2.06,MZ,1689824067
340,malindi,-3.2175,40.1191,24.04000000000002,82,16,6.1,KE,1689824068
341,heyuan,23.7333,114.6833,31.03000000000003,69,99,1.66,CN,1689824068
342,jamestown,42.097,-79.2353,17.80000000000001,73,0,1.54,US,1689824068
343,ghazni,33.5536,68.4269,25.689999999999998,28,91,2.59,AF,1689824068
344,mhamid,29.82,-5.72,31.29000000000002,10,0,3.6,MA,1689824068
345,bikenibeu village,1.3673,173.1241,27.980000000000018,83,75,1.54,KI,1689824069
346,divnoye,45.9089,43.3547,21.75,63,34,3.39,RU,1689823909
347,monetnyy,57.0472,60.8794,19.730000000000018,73,20,2.29,RU,1689824069
348,saint-pierre,-21.3393,55.4781,21.82000000000005,64,0,4.12,RE,1689824069
349,hadibu,12.65,54.0333,25.260000000000048,79,100,11.99,YE,1689824069
350,levice,48.2156,18.6071,17.980000000000018,76,43,1.03,SK,1689824070
351,nova sintra,14.8667,-24.7167,22.840000000000032,83,97,1.78,CV,1689824070
352,prince rupert,54.3161,-130.3201,17.05000000000001,93,75,2.57,CA,1689824070
353,buala,-8.145,159.5921,27.75,82,70,1.3,SB,1689824070
354,port macquarie,-31.4333,152.9167,19.379999999999995,44,0,3.08,AU,1689824070
355,flin flon,54.7682,-101.865,18.670000000000016,57,68,2.98,CA,1689824072
356,monrovia,6.3005,-10.7969,24.870000000000005,92,100,2.82,LR,1689824072
357,waterloo,43.4668,-80.5164,18.74000000000001,88,0,0.0,CA,1689823944
358,tual,-5.6667,132.75,26.390000000000043,80,25,8.43,ID,1689824073
359,ola,59.5833,151.2833,30.08000000000004,77,19,3.82,RU,1689824073
360,salalah,17.0151,54.0924,25.05000000000001,100,100,3.09,OM,1689824073
361,martapura,-3.4167,114.85,31.05000000000001,62,40,3.09,ID,1689824074
362,kutum,14.2,24.6667,23.370000000000005,61,97,3.38,SD,1689824074
363,keuruu,62.2667,24.7,12.110000000000014,86,17,1.16,FI,1689823781
364,mana,5.6592,-53.7767,25.07000000000005,90,15,3.59,GF,1689824074
365,kerikeri,-35.2268,173.9474,14.950000000000045,90,100,4.02,NZ,1689823839
366,sao sepe,-30.1606,-53.5653,8.330000000000041,91,83,3.64,BR,1689824075
367,miles city,46.4083,-105.8406,22.54000000000002,43,0,4.63,US,1689824075
368,muynoq,43.7683,59.0214,29.99000000000001,31,32,4.34,UZ,1689824004
369,alta,69.9689,23.2717,9.590000000000032,84,100,5.66,NO,1689824076
370,san salvador de jujuy,-24.1946,-65.2971,7.740000000000009,75,13,1.74,AR,1689824076
371,trairi,-3.2778,-39.2689,25.600000000000023,79,7,5.19,BR,1689824076
372,lindale,32.5157,-95.4094,32.24000000000001,67,0,3.6,US,1689824076
373,kitimat,54.0524,-128.6534,24.210000000000036,68,98,1.79,CA,1689824076
374,poplar bluff,36.757,-90.3929,25.939999999999998,89,0,1.54,US,1689824022
375,porto novo,6.4965,2.6036,25.900000000000034,91,80,3.44,BJ,1689824077
376,mata-utu,-13.2816,-176.1745,27.660000000000025,80,99,5.99,WF,1689824077
377,as safirah,36.077,37.3725,25.760000000000048,48,0,4.03,SY,1689824077
378,apaseo el alto,20.45,-100.6167,21.970000000000027,71,98,3.87,MX,1689824077
379,valparaiso,-33.0393,-71.6273,15.0,60,0,2.06,CL,1689823961
380,woodlake,37.4211,-77.6793,24.950000000000045,86,17,0.73,US,1689824078
381,merizo village,13.2658,144.6691,31.660000000000025,80,100,6.35,GU,1689824078
382,veinticinco de mayo,-35.4323,-60.1727,6.100000000000023,80,100,1.79,AR,1689824078
383,deqen,29.9618,90.7188,17.939999999999998,44,13,1.44,CN,1689824078
384,wynyard,-41.0,145.7167,9.090000000000032,89,85,9.33,AU,1689823921
385,flying fish cove,-10.4217,105.6791,25.82000000000005,73,75,7.72,CX,1689824079
386,pangody,65.85,74.4859,24.140000000000043,62,72,4.22,RU,1689824079
387,namtsy,62.7161,129.6658,17.480000000000018,61,100,2.8,RU,1689824079
388,maxixe,-23.8597,35.3472,16.730000000000018,93,0,2.75,MZ,1689824079
389,iwanai,42.9744,140.5089,24.129999999999995,73,85,1.32,JP,1689824079
390,wenling,28.3669,121.36,30.58000000000004,70,100,1.45,CN,1689824079
391,mengkofen,48.7167,12.45,17.80000000000001,91,100,2.69,DE,1689824079
392,vila velha,-20.3297,-40.2925,21.970000000000027,92,100,7.2,BR,1689824079
393,pitomaca,45.9506,17.2294,17.82000000000005,97,99,1.99,HR,1689824080
394,nagykallo,47.8749,21.8408,17.879999999999995,84,83,1.82,HU,1689824080
395,gadzhiyevo,69.2551,33.3362,10.700000000000045,93,100,8.22,RU,1689824080
396,freetown,8.484,-13.2299,25.0,86,69,2.22,SL,1689824080
397,hanceville,34.0607,-86.7675,26.230000000000018,83,91,0.19,US,1689824080
398,badger,64.8,-147.5333,23.410000000000025,78,100,0.0,US,1689824080
399,vizinga,61.0749,50.1031,16.629999999999995,97,100,1.57,RU,1689824080
400,lib,8.3122,167.3766,28.33000000000004,75,100,4.26,MH,1689824081
401,ariquemes,-9.9133,-63.0408,23.5,53,39,1.18,BR,1689824025
402,zhuanghe,39.7008,122.9911,30.58000000000004,57,5,3.1,CN,1689824081
403,bunumbu,8.1667,-10.8667,22.410000000000025,100,100,0.47,SL,1689824081
404,barcelos,41.5388,-8.6151,16.58000000000004,94,1,1.13,PT,1689824081
405,sarapul,56.4763,53.7978,16.150000000000034,81,29,5.69,RU,1689824081
406,tawau,4.2498,117.8871,31.07000000000005,77,84,1.11,MY,1689824081
407,la peca,-5.6111,-78.435,18.590000000000032,89,18,1.41,PE,1689824082
408,mogadishu,2.0371,45.3438,25.03000000000003,82,66,7.63,SO,1689824082
409,libenge,3.65,18.6333,21.310000000000002,97,80,0.79,CD,1689824082
410,al mawsil al jadidah,36.3346,43.0978,33.19,12,0,1.87,IQ,1689824082
411,dolores,-36.3132,-57.6792,7.830000000000041,69,99,4.52,AR,1689824082
412,kudahuvadhoo,2.6708,72.8944,27.890000000000043,75,63,3.04,MV,1689824082
413,kruisfontein,-34.0033,24.7314,7.710000000000036,87,76,0.13,ZA,1689824082
414,katsuura,35.1333,140.3,27.010000000000048,79,25,7.5,JP,1689824083
415,quellon,-43.1167,-73.6167,12.140000000000043,94,100,4.63,CL,1689824083
416,lazaro cardenas,17.9583,-102.2,28.210000000000036,83,100,2.05,MX,1689823860
417,shepley,53.5833,-1.7114,11.830000000000041,94,3,2.66,GB,1689824083
418,ati,13.2154,18.3353,23.55000000000001,80,100,6.13,TD,1689824083
419,carroll,39.5501,-77.0164,24.420000000000016,85,26,0.89,US,1689824083
420,shakiso,5.75,38.9167,14.590000000000032,87,81,0.66,ET,1689824083
421,rondonopolis,-16.4708,-54.6356,22.650000000000034,55,45,0.82,BR,1689824083
422,astaneh-ye ashrafiyeh,37.2596,49.9444,21.960000000000036,79,100,1.07,IR,1689824084
423,margate,51.3813,1.3862,15.730000000000018,94,5,1.4,GB,1689824084
424,ouesso,1.6136,16.0517,21.660000000000025,95,97,0.61,CG,1689824084
425,tazovsky,67.4667,78.7,15.970000000000027,95,100,4.75,RU,1689824084
426,zhytkavichy,52.2168,27.8561,14.720000000000027,82,51,0.92,BY,1689824084
427,luwingu,-10.2621,29.9271,11.390000000000043,64,0,2.26,ZM,1689824056
428,kirensk,57.7853,108.1119,25.340000000000032,41,17,1.17,RU,1689824084
429,nishinoomote,30.7333,131.0,28.310000000000002,94,75,6.17,JP,1689824084
430,mokhsogollokh,61.4681,128.9203,12.640000000000043,90,100,3.35,RU,1689824085
431,alto araguaia,-17.3147,-53.2153,23.390000000000043,43,92,2.16,BR,1689824085
432,pont rouge,48.8833,-72.0825,15.060000000000002,89,8,1.1,CA,1689824085
433,pitimbu,-7.4706,-34.8086,23.33000000000004,75,21,6.24,BR,1689824085
434,lubango,-14.9172,13.4925,9.920000000000016,46,0,3.09,AO,1689824085
435,malanje,-9.5402,16.341,15.07000000000005,64,19,1.5,AO,1689824085
436,sangola,17.4333,75.2,22.24000000000001,92,100,7.48,IN,1689824085
437,ciudad constitucion,25.0369,-111.6644,25.840000000000032,58,0,5.14,MX,1689824086
438,palu,-0.8917,119.8707,31.180000000000007,68,24,1.8,ID,1689824086
439,kismayo,-0.3582,42.5454,25.04000000000002,82,79,7.3,SO,1689824086
440,minas de marcona,-15.2119,-75.1103,13.470000000000027,81,16,2.99,PE,1689824086
441,mccook,40.2019,-100.6257,22.03000000000003,83,0,1.54,US,1689824086
442,piti village,13.4626,144.6933,31.840000000000032,70,20,5.14,GU,1689824086
443,metlili chaamba,32.2667,3.6333,30.52000000000004,13,0,0.0,DZ,1689824086
444,balakhta,55.38,91.6,23.730000000000018,48,0,5.06,RU,1689824086
445,port hedland,-20.3167,118.5667,25.03000000000003,38,3,7.2,AU,1689823920
446,santa cruz,-17.8,-63.1667,12.700000000000045,82,20,2.06,BO,1689823804
447,gereshk,31.8209,64.5701,34.700000000000045,15,1,2.96,AF,1689824087
448,castillos,-34.1667,-53.8333,10.360000000000014,81,100,3.75,UY,1689824087
449,la mira,18.035,-102.3266,27.49000000000001,86,100,1.82,MX,1689824087
450,egilsstadir,65.2653,-14.3948,0.9500000000000455,93,40,2.06,IS,1689824087
451,zhangatas,43.5667,69.75,28.370000000000005,26,0,5.08,KZ,1689824087
452,dehui,44.5333,125.7,30.870000000000005,59,20,2.75,CN,1689824088
453,lianshan,40.7643,120.8533,33.129999999999995,44,95,4.81,CN,1689824088
454,taulaga,-11.0553,-171.0883,28.170000000000016,75,19,6.02,AS,1689824088
455,bacolod city,10.6667,122.95,28.99000000000001,75,84,1.99,PH,1689824088
456,zastron,-30.3023,27.084,-1.669999999999959,78,2,2.49,ZA,1689824088
457,garoowe,8.4054,48.4845,23.960000000000036,60,98,11.45,SO,1689824088
458,sainte-marie,-20.8968,55.5496,22.090000000000032,92,75,3.6,RE,1689824088
459,el abiodh sidi cheikh,32.893,0.5484,28.400000000000034,14,4,1.21,DZ,1689824089
460,boa viagem,-5.1275,-39.7322,20.840000000000032,60,23,1.1,BR,1689824089
461,geraldton,-28.7667,114.6,15.230000000000018,58,76,5.14,AU,1689823840
462,slave lake,55.2834,-114.769,20.99000000000001,64,75,1.54,CA,1689824089
463,solnechnyy,50.7214,136.6319,33.39000000000004,30,21,3.08,RU,1689824089
464,broken hill,-31.95,141.4333,18.900000000000034,36,5,12.05,AU,1689824054
465,masterton,-40.9597,175.6575,13.270000000000039,90,97,1.88,NZ,1689824089
466,ketchikan,55.3422,-131.6461,16.260000000000048,88,75,2.06,US,1689824089
467,woolgoolga,-30.1106,153.2007,18.910000000000025,39,0,3.44,AU,1689824090
468,arraial do cabo,-22.9661,-42.0278,19.420000000000016,80,100,6.02,BR,1689824090
469,deneysville,-26.8908,28.0971,7.020000000000039,91,9,5.56,ZA,1689824090
470,barranca,-10.75,-77.7667,19.010000000000048,81,58,2.77,PE,1689824090
471,tamandare,-8.7597,-35.1047,23.55000000000001,75,39,5.25,BR,1689824090
472,fauske,67.2588,15.3918,12.650000000000034,83,99,0.51,NO,1689824090
473,hami,42.8,93.45,36.60000000000002,10,0,4.61,CN,1689824090
474,northam,51.0333,-4.2167,12.03000000000003,89,34,1.59,GB,1689824091
475,dul'durga,50.6761,113.5931,24.25,30,42,2.5,RU,1689824091
476,moanda,-1.5575,13.2178,20.730000000000018,88,68,1.27,GA,1689824091
477,kelheim,48.9167,11.8667,18.460000000000036,79,98,1.76,DE,1689824091
478,n'zeto,-7.2312,12.8666,21.629999999999995,83,97,1.12,AO,1689824091
479,baoqing,46.3317,132.2111,29.460000000000036,58,39,1.84,CN,1689824091
480,lorengau,-2.0226,147.2712,29.25,67,15,4.47,PG,1689824091
481,albertina,-22.2008,-46.6158,12.5,94,5,2.36,BR,1689824092
482,el prat de llobregat,41.3278,2.0947,26.640000000000043,77,0,2.06,ES,1689824092
483,funafuti,-8.5243,179.1942,32.0,74,40,3.09,TV,1689824092
484,shatsk,54.0258,41.7119,14.170000000000016,79,6,5.94,RU,1689824092
485,rogers,36.3668,-95.5836,32.28000000000003,81,0,3.09,US,1689824092
486,bermeo,43.4209,-2.7215,18.560000000000002,82,23,0.45,ES,1689824092
487,uchiza,-8.4592,-76.4633,20.140000000000043,97,22,1.28,PE,1689824092
488,viana do castelo,41.6932,-8.8329,15.510000000000048,93,2,3.63,PT,1689824093
489,mao,39.8885,4.2658,26.310000000000002,78,0,5.14,ES,1689824093
490,okha,53.5739,142.9478,15.770000000000039,83,95,6.18,RU,1689824093
491,tarp,54.6667,9.4,12.760000000000048,94,21,3.6,DE,1689824093
492,licey al medio,19.4333,-70.6,26.810000000000002,94,75,2.57,DO,1689824093
493,port shepstone,-30.7414,30.455,13.470000000000027,65,100,8.65,ZA,1689824093
494,alvorada,-12.48,-49.1247,23.83000000000004,33,3,2.53,BR,1689824093
495,corinto,37.9407,22.9573,27.160000000000025,43,0,1.21,GR,1689824090
496,barra de santo antonio,-9.4047,-35.5072,24.600000000000023,76,36,5.49,BR,1689824094
497,leeton,-34.5667,146.4,16.05000000000001,40,52,5.89,AU,1689824094
498,alindao,5.0267,21.2088,20.360000000000014,97,95,0.56,CF,1689824094
499,port alberni,49.2413,-124.8028,28.220000000000027,41,0,0.45,CA,1689824094
500,seybaplaya,19.65,-90.6667,22.700000000000045,87,87,5.78,MX,1689824094
501,kinkala,-4.3614,14.7644,18.660000000000025,86,31,2.92,CG,1689824094
502,aguililla,18.7333,-102.7333,21.77000000000004,86,92,2.14,MX,1689824095
503,brackley,52.0333,-1.15,11.680000000000007,85,12,2.38,GB,1689824095
504,kiunga,-6.1219,141.2906,28.80000000000001,64,81,1.66,PG,1689824095
505,howrah,22.5892,88.3103,30.0,84,40,4.12,IN,1689824028
506,muang phon-hong,18.4928,102.4172,28.120000000000005,84,100,0.58,LA,1689824095
507,tinghir,31.5157,-5.5343,25.390000000000043,15,2,1.28,MA,1689824095
508,hiratacho,35.4333,132.8167,28.980000000000018,65,20,3.6,JP,1689824095
509,linxia chengguanzhen,35.6003,103.2064,23.460000000000036,49,8,0.52,CN,1689824095
510,wabag,-5.4781,143.7021,16.77000000000004,92,91,0.98,PG,1689824096
511,mount isa,-20.7333,139.5,26.870000000000005,29,8,3.6,AU,1689824096
512,lockwood,45.8191,-108.4149,23.939999999999998,40,20,3.09,US,1689824096
513,solleftea,63.1667,17.2667,11.920000000000016,79,80,1.59,SE,1689824096
514,betio village,1.358,172.9211,28.02000000000004,74,36,5.76,KI,1689824096
515,yaren,-0.5472,166.916,28.840000000000032,69,81,1.69,NR,1689824096
516,jayapura,-2.5333,140.7,30.660000000000025,79,89,3.75,ID,1689824096
517,el calafate,-50.3408,-72.2768,1.7100000000000364,90,90,0.88,AR,1689824097
518,boali,4.8005,18.1275,21.78000000000003,93,96,0.57,CF,1689824097
519,kantang,7.4054,99.5156,29.05000000000001,94,20,3.6,TH,1689824097
520,petauke,-14.2426,31.3253,13.57000000000005,60,0,2.21,ZM,1689824097
521,rio grande,-32.035,-52.0986,11.640000000000043,74,100,7.93,BR,1689824097
522,gereida,11.2811,25.1414,23.57000000000005,80,100,1.56,SD,1689824097
523,spring creek,40.7266,-115.5859,21.83000000000004,61,85,2.68,US,1689824098
524,saint-francois,46.4154,3.9054,13.710000000000036,94,0,0.0,FR,1689824098
525,danville,36.586,-79.395,24.49000000000001,92,0,0.0,US,1689824098
526,rozhniv,48.366,25.2258,16.660000000000025,90,88,1.83,UA,1689824098
527,shingu,33.7333,135.9833,28.100000000000023,78,49,1.99,JP,1689824098
528,tineo,43.3376,-6.4145,15.689999999999998,98,64,0.67,ES,1689824098
529,tocoa,15.6833,-86.0,24.400000000000034,98,91,0.46,HN,1689824098
530,zhirnovsk,50.9845,44.7735,17.25,65,53,4.84,RU,1689824099
531,fayroz koh,34.5195,65.2509,18.83000000000004,46,4,1.54,AF,1689824099
532,durango,24.8333,-104.8333,24.670000000000016,26,18,3.01,MX,1689823704
533,harper,4.375,-7.7169,24.82000000000005,88,100,4.66,LR,1689824099
534,laguna,38.421,-121.4238,32.950000000000045,40,0,3.09,US,1689823875
535,guerrero negro,27.9769,-114.0611,20.05000000000001,83,3,7.25,MX,1689823614
536,ciudad lazaro cardenas,17.9583,-102.2,28.210000000000036,83,100,2.05,MX,1689824099
537,tisul',55.7611,88.3122,25.04000000000002,42,13,7.25,RU,1689824099
538,moree,-29.4667,149.85,18.950000000000045,24,0,3.47,AU,1689824100
539,milton-freewater,45.9326,-118.3877,31.400000000000034,36,0,0.84,US,1689824100
540,waingapu,-9.6567,120.2641,28.55000000000001,55,52,6.13,ID,1689824100
541,lerwick,60.1545,-1.1494,10.0,85,100,7.8,GB,1689824100
542,saldanha,-33.0117,17.9442,4.03000000000003,72,0,5.72,ZA,1689824100
543,tra vinh,9.9347,106.3453,28.25,74,100,6.44,VN,1689824100
544,sunne,59.8376,13.143,10.180000000000007,88,57,0.46,SE,1689824100
545,kavaratti,10.5669,72.642,28.220000000000027,81,89,8.7,IN,1689824101
546,queseria,19.3667,-103.5833,19.24000000000001,90,100,1.27,MX,1689824101
547,markdorf,47.7167,9.4,19.760000000000048,65,100,1.03,DE,1689824101
548,stephenville,32.2207,-98.2023,34.370000000000005,31,0,4.63,US,1689823829
549,puerto madryn,-42.7692,-65.0385,10.890000000000043,74,51,5.91,AR,1689823804
550,romanovka,51.7443,42.7527,15.620000000000005,76,54,5.02,RU,1689824101
551,hammel,56.2576,9.8632,11.730000000000018,96,48,3.68,DK,1689824102
552,aasiaat,68.7098,-52.8699,3.8600000000000136,99,100,5.42,GL,1689824102
553,port isabel,26.0734,-97.2086,29.02000000000004,82,0,6.17,US,1689824075
554,ascension,30.2169,-90.9001,30.0,74,0,0.0,US,1689823892
555,menongue,-14.6585,17.691,8.53000000000003,54,0,1.42,AO,1689824103
556,forres,57.6113,-3.6108,12.100000000000023,93,75,4.63,GB,1689824103
557,humaita,-7.5061,-63.0208,26.25,48,60,1.02,BR,1689824103
558,linares,-35.85,-71.6,12.340000000000032,77,100,1.36,CL,1689824104
559,bukittinggi,-0.3091,100.3706,21.0,90,98,1.61,ID,1689824104
560,aioun,16.6614,-9.6149,31.629999999999995,44,100,9.15,MR,1689824104
